sku_id,location_id,location_type,units_on_hand,days_on_hand,stockout_prob,reorder_point,safety_stock
SKU-0574,DC-008,DC,47,466.63,0.0,20,10
SKU-0574,DC-009,DC,38,378.35,0.0,20,10
SKU-0574,DC-010,DC,1076,237.04,0.0,636,318
SKU-0574,ST-001,store,65,21.5,0.0,32,16
SKU-0574,ST-002,store,13,127.08,0.0,10,5
SKU-0574,ST-003,store,20,203.25,0.0,10,5
SKU-0574,ST-004,store,11,110.33,0.0,10,5
SKU-0574,ST-005,store,124,27.41,0.0,48,24
SKU-0574,ST-006,store,67,22.04,0.0,32,16
SKU-0574,ST-007,store,13,131.19,0.0,5,3
SKU-0574,ST-008,store,10,104.28,0.0,8,4
SKU-0574,ST-009,store,24,235.2,0.0,11,5
SKU-0574,ST-010,store,70,15.41,0.0,48,24
SKU-0574,ST-011,store,61,20.02,0.0,32,16
SKU-0574,ST-012,store,7,66.68,0.0,7,3
SKU-0574,ST-013,store,10,101.66,0.0,7,4
SKU-0574,ST-014,store,5,50.68,0.0,4,2
SKU-0574,ST-015,store,65,14.41,0.0,48,24
SKU-0574,ST-016,store,72,23.79,0.0,32,16
SKU-0574,ST-017,store,8,76.72,0.0,6,3
SKU-0574,ST-018,store,9,94.47,0.0,5,2
SKU-0574,ST-019,store,14,135.04,0.0,7,3
SKU-0574,ST-020,store,52,11.41,0.185,48,24
SKU-0574,ST-021,store,71,23.25,0.0,32,16
SKU-0574,ST-022,store,27,269.56,0.0,12,6
SKU-0574,ST-023,store,13,126.39,0.0,9,5
SKU-0574,ST-024,store,8,83.76,0.0,7,3
SKU-0574,ST-025,store,108,23.84,0.0,48,24
SKU-0574,ST-026,store,71,23.49,0.0,32,16
SKU-0574,ST-027,store,9,92.12,0.0,4,2
SKU-0574,ST-028,store,21,214.45,0.0,8,4
SKU-0574,ST-029,store,14,135.09,0.0,12,6
SKU-0574,ST-030,store,114,25.14,0.0,48,24
SKU-0574,ST-031,store,40,13.31,0.049,32,16
SKU-0574,ST-032,store,15,146.41,0.0,8,4
SKU-0574,ST-033,store,12,120.42,0.0,5,3
SKU-0574,ST-034,store,16,159.33,0.0,8,4
SKU-0574,ST-035,store,103,22.59,0.0,48,24
SKU-0574,ST-036,store,53,17.58,0.0,32,16
SKU-0574,ST-037,store,5,48.22,0.0,3,2
SKU-0574,ST-038,store,10,103.32,0.0,5,2
SKU-0574,ST-039,store,8,84.4,0.0,5,3
SKU-0574,ST-040,store,83,18.31,0.0,48,24
SKU-0574,ST-041,store,76,25.12,0.0,32,16
SKU-0574,ST-042,store,14,144.86,0.0,11,5
SKU-0574,ST-043,store,9,93.95,0.0,7,3
SKU-0574,ST-044,store,22,222.55,0.0,12,6
SKU-0574,ST-045,store,48,10.51,0.249,48,24
SKU-0574,ST-046,store,37,12.09,0.136,32,16
SKU-0574,ST-047,store,18,178.05,0.0,11,5
SKU-0574,ST-048,store,23,234.71,0.0,11,6
SKU-0574,ST-049,store,18,183.93,0.0,8,4
SKU-0574,ST-050,store,106,23.28,0.0,48,24
SKU-0580,DC-001,DC,11885,332.19,0.0,5009,2504
SKU-0580,DC-002,DC,33,325.49,0.0,20,10
SKU-0580,DC-003,DC,8706,378.52,0.0,3220,1610
SKU-0580,DC-004,DC,55,549.4,0.0,20,10
SKU-0580,DC-005,DC,7884,397.69,0.0,2776,1388
SKU-0580,DC-006,DC,8277,231.35,0.0,5009,2504
SKU-0580,DC-007,DC,59,591.64,0.0,20,10
SKU-0580,DC-008,DC,6943,301.88,0.0,3220,1610
SKU-0580,DC-009,DC,37,365.35,0.0,20,10
SKU-0580,DC-010,DC,7122,359.26,0.0,2776,1388
SKU-0580,ST-001,store,861,24.05,0.0,376,188
SKU-0580,ST-002,store,5,46.33,0.0,3,2
SKU-0580,ST-003,store,430,18.7,0.0,242,121
SKU-0580,ST-004,store,11,109.95,0.0,11,5
SKU-0580,ST-005,store,469,23.65,0.0,208,104
SKU-0580,ST-006,store,959,26.8,0.0,376,188
SKU-0580,ST-007,store,16,157.8,0.0,11,6
SKU-0580,ST-008,store,490,21.31,0.0,242,121
SKU-0580,ST-009,store,15,147.77,0.0,7,4
SKU-0580,ST-010,store,398,20.06,0.0,208,104
SKU-0580,ST-011,store,942,26.33,0.0,376,188
SKU-0580,ST-012,store,18,183.25,0.0,10,5
SKU-0580,ST-013,store,643,27.95,0.0,242,121
SKU-0580,ST-014,store,14,143.05,0.0,11,6
SKU-0580,ST-015,store,429,21.63,0.0,208,104
SKU-0580,ST-016,store,962,26.88,0.0,376,188
SKU-0580,ST-017,store,26,264.08,0.0,11,5
SKU-0580,ST-018,store,490,21.29,0.0,242,121
SKU-0580,ST-019,store,4,38.08,0.0,4,2
SKU-0580,ST-020,store,313,15.78,0.0,208,104
SKU-0580,ST-021,store,762,21.29,0.0,376,188
SKU-0580,ST-022,store,19,187.73,0.0,11,6
SKU-0580,ST-023,store,494,21.47,0.0,242,121
SKU-0580,ST-024,store,11,108.72,0.0,8,4
SKU-0580,ST-025,store,317,15.99,0.0,208,104
SKU-0580,ST-026,store,609,17.03,0.0,376,188
SKU-0580,ST-027,store,21,208.91,0.0,10,5
SKU-0580,ST-028,store,432,18.8,0.0,242,121
SKU-0580,ST-029,store,18,178.53,0.0,12,6
SKU-0580,ST-030,store,463,23.33,0.0,208,104
SKU-0580,ST-031,store,445,12.44,0.111,376,188
SKU-0580,ST-032,store,16,162.28,0.0,7,4
SKU-0580,ST-033,store,434,18.87,0.0,242,121
SKU-0580,ST-034,store,15,148.6,0.0,8,4
SKU-0580,ST-035,store,286,14.45,0.0,208,104
SKU-0580,ST-036,store,921,25.74,0.0,376,188
SKU-0580,ST-037,store,20,200.91,0.0,9,4
SKU-0580,ST-038,store,624,27.11,0.0,242,121
SKU-0580,ST-039,store,10,102.31,0.0,9,5
SKU-0580,ST-040,store,427,21.51,0.0,208,104
SKU-0580,ST-041,store,692,19.34,0.0,376,188
SKU-0580,ST-042,store,10,99.31,0.0,5,2
SKU-0580,ST-043,store,512,22.28,0.0,242,121
SKU-0580,ST-044,store,10,100.84,0.0,8,4
SKU-0580,ST-045,store,428,21.61,0.0,208,104
SKU-0580,ST-046,store,391,10.93,0.219,376,188
SKU-0580,ST-047,store,10,103.35,0.0,4,2
SKU-0580,ST-048,store,439,19.07,0.0,242,121
SKU-0580,ST-049,store,13,130.16,0.0,8,4
SKU-0580,ST-050,store,405,20.41,0.0,208,104
SKU-0581,DC-001,DC,31,311.36,0.0,20,10
SKU-0581,DC-002,DC,31,307.16,0.0,20,10
SKU-0581,DC-003,DC,4430,399.82,0.0,1551,776
SKU-0581,DC-004,DC,39,385.9,0.0,20,10
SKU-0581,DC-005,DC,54,541.08,0.0,20,10
SKU-0581,DC-006,DC,45,454.89,0.0,20,10
SKU-0581,DC-007,DC,32,322.58,0.0,20,10
SKU-0581,DC-008,DC,2473,223.18,0.0,1551,776
SKU-0581,DC-009,DC,32,318.61,0.0,20,10
SKU-0581,DC-010,DC,45,450.73,0.0,20,10
SKU-0581,ST-001,store,16,157.87,0.0,6,3
SKU-0581,ST-002,store,7,65.91,0.0,4,2
SKU-0581,ST-003,store,119,10.74,0.233,116,58
SKU-0581,ST-004,store,10,98.67,0.0,9,4
SKU-0581,ST-005,store,20,200.6,0.0,9,5
SKU-0581,ST-006,store,16,162.52,0.0,12,6
SKU-0581,ST-007,store,13,134.49,0.0,9,4
SKU-0581,ST-008,store,175,15.83,0.0,116,58
SKU-0581,ST-009,store,27,266.03,0.0,11,5
SKU-0581,ST-010,store,11,108.26,0.0,5,3
SKU-0581,ST-011,store,15,151.26,0.0,10,5
SKU-0581,ST-012,store,10,103.53,0.0,4,2
SKU-0581,ST-013,store,218,19.65,0.0,116,58
SKU-0581,ST-014,store,6,57.53,0.0,6,3
SKU-0581,ST-015,store,19,186.68,0.0,11,5
SKU-0581,ST-016,store,10,97.79,0.0,8,4
SKU-0581,ST-017,store,6,59.66,0.0,4,2
SKU-0581,ST-018,store,161,14.51,0.0,116,58
SKU-0581,ST-019,store,4,42.8,0.0,3,2
SKU-0581,ST-020,store,13,125.99,0.0,9,4
SKU-0581,ST-021,store,29,292.48,0.0,12,6
SKU-0581,ST-022,store,14,141.72,0.0,6,3
SKU-0581,ST-023,store,151,13.65,0.025,116,58
SKU-0581,ST-024,store,12,123.27,0.0,7,4
SKU-0581,ST-025,store,18,181.86,0.0,11,5
SKU-0581,ST-026,store,10,96.61,0.0,4,2
SKU-0581,ST-027,store,13,134.67,0.0,9,4
SKU-0581,ST-028,store,260,23.48,0.0,116,58
SKU-0581,ST-029,store,11,110.19,0.0,9,4
SKU-0581,ST-030,store,10,101.38,0.0,5,2
SKU-0581,ST-031,store,9,88.9,0.0,8,4
SKU-0581,ST-032,store,6,61.21,0.0,5,3
SKU-0581,ST-033,store,305,27.55,0.0,116,58
SKU-0581,ST-034,store,14,135.56,0.0,7,4
SKU-0581,ST-035,store,8,76.9,0.0,4,2
SKU-0581,ST-036,store,28,284.99,0.0,12,6
SKU-0581,ST-037,store,18,181.01,0.0,7,4
SKU-0581,ST-038,store,198,17.88,0.0,116,58
SKU-0581,ST-039,store,14,139.37,0.0,9,4
SKU-0581,ST-040,store,20,198.03,0.0,9,5
SKU-0581,ST-041,store,10,98.27,0.0,4,2
SKU-0581,ST-042,store,12,119.3,0.0,5,3
SKU-0581,ST-043,store,299,26.99,0.0,116,58
SKU-0581,ST-044,store,15,148.04,0.0,6,3
SKU-0581,ST-045,store,22,221.54,0.0,10,5
SKU-0581,ST-046,store,7,70.08,0.0,4,2
SKU-0581,ST-047,store,18,180.93,0.0,7,4
SKU-0581,ST-048,store,211,19.08,0.0,116,58
SKU-0581,ST-049,store,11,110.49,0.0,6,3
SKU-0581,ST-050,store,24,236.16,0.0,12,6
SKU-0582,DC-001,DC,1568,314.59,0.0,698,349
SKU-0582,DC-002,DC,53,529.17,0.0,20,10
SKU-0582,DC-003,DC,376,268.98,0.0,196,98
SKU-0582,DC-004,DC,56,556.63,0.0,20,10
SKU-0582,DC-005,DC,49,486.94,0.0,20,10
SKU-0582,DC-006,DC,1323,265.51,0.0,698,349
SKU-0582,DC-007,DC,33,329.26,0.0,20,10
SKU-0582,DC-008,DC,441,315.52,0.0,196,98
SKU-0582,DC-009,DC,53,528.76,0.0,20,10
SKU-0582,DC-010,DC,40,398.22,0.0,20,10
SKU-0582,ST-001,store,136,27.35,0.0,52,26
SKU-0582,ST-002,store,19,189.11,0.0,8,4
SKU-0582,ST-003,store,18,12.67,0.095,15,7
SKU-0582,ST-004,store,21,207.99,0.0,8,4
SKU-0582,ST-005,store,16,158.74,0.0,7,3
SKU-0582,ST-006,store,114,22.84,0.0,52,26
SKU-0582,ST-007,store,14,144.63,0.0,6,3
SKU-0582,ST-008,store,25,18.25,0.0,15,7
SKU-0582,ST-009,store,14,136.05,0.0,6,3
SKU-0582,ST-010,store,12,123.71,0.0,5,2
SKU-0582,ST-011,store,58,11.67,0.166,52,26
SKU-0582,ST-012,store,21,210.69,0.0,11,6
SKU-0582,ST-013,store,31,22.21,0.0,15,7
SKU-0582,ST-014,store,30,302.16,0.0,12,6
SKU-0582,ST-015,store,24,242.61,0.0,11,5
SKU-0582,ST-016,store,102,20.46,0.0,52,26
SKU-0582,ST-017,store,9,87.23,0.0,5,3
SKU-0582,ST-018,store,29,20.63,0.0,15,7
SKU-0582,ST-019,store,10,104.04,0.0,5,3
SKU-0582,ST-020,store,18,177.17,0.0,8,4
SKU-0582,ST-021,store,107,21.54,0.0,52,26
SKU-0582,ST-022,store,18,183.24,0.0,11,5
SKU-0582,ST-023,store,29,20.59,0.0,15,7
SKU-0582,ST-024,store,13,133.42,0.0,8,4
SKU-0582,ST-025,store,14,138.89,0.0,9,4
SKU-0582,ST-026,store,120,24.11,0.0,52,26
SKU-0582,ST-027,store,16,158.72,0.0,11,6
SKU-0582,ST-028,store,29,20.74,0.0,15,7
SKU-0582,ST-029,store,21,212.14,0.0,11,5
SKU-0582,ST-030,store,15,146.33,0.0,7,3
SKU-0582,ST-031,store,87,17.54,0.0,52,26
SKU-0582,ST-032,store,19,193.93,0.0,7,4
SKU-0582,ST-033,store,24,17.14,0.0,15,7
SKU-0582,ST-034,store,25,249.78,0.0,11,6
SKU-0582,ST-035,store,17,169.82,0.0,7,3
SKU-0582,ST-036,store,65,13.14,0.061,52,26
SKU-0582,ST-037,store,25,252.21,0.0,12,6
SKU-0582,ST-038,store,28,20.07,0.0,15,7
SKU-0582,ST-039,store,18,179.22,0.0,7,4
SKU-0582,ST-040,store,20,197.11,0.0,10,5
SKU-0582,ST-041,store,123,24.77,0.0,52,26
SKU-0582,ST-042,store,18,177.64,0.0,8,4
SKU-0582,ST-043,store,30,21.65,0.0,15,7
SKU-0582,ST-044,store,6,64.76,0.0,5,2
SKU-0582,ST-045,store,14,139.34,0.0,9,5
SKU-0582,ST-046,store,130,26.13,0.0,52,26
SKU-0582,ST-047,store,10,95.92,0.0,8,4
SKU-0582,ST-048,store,33,23.91,0.0,15,7
SKU-0582,ST-049,store,20,203.1,0.0,10,5
SKU-0582,ST-050,store,25,250.84,0.0,11,6
SKU-0585,DC-001,DC,431,372.14,0.0,162,81
SKU-0585,DC-002,DC,542,315.92,0.0,240,120
SKU-0585,DC-003,DC,829,370.5,0.0,313,157
SKU-0585,DC-004,DC,43,428.17,0.0,20,10
SKU-0585,DC-005,DC,43,434.77,0.0,20,10
SKU-0585,DC-006,DC,390,336.15,0.0,162,81
SKU-0585,DC-007,DC,632,368.96,0.0,240,120
SKU-0585,DC-008,DC,513,229.19,0.0,313,157
SKU-0585,DC-009,DC,45,445.32,0.0,20,10
SKU-0585,DC-010,DC,30,304.02,0.0,20,10
SKU-0585,ST-001,store,22,19.28,0.0,12,6
SKU-0585,ST-002,store,31,18.08,0.0,18,9
SKU-0585,ST-003,store,26,11.58,0.173,24,12
SKU-0585,ST-004,store,9,91.01,0.0,6,3
SKU-0585,ST-005,store,19,190.96,0.0,11,6
SKU-0585,ST-006,store,14,12.03,0.141,12,6
SKU-0585,ST-007,store,30,17.5,0.0,18,9
SKU-0585,ST-008,store,49,21.74,0.0,24,12
SKU-0585,ST-009,store,28,276.06,0.0,11,6
SKU-0585,ST-010,store,14,142.9,0.0,7,3
SKU-0585,ST-011,store,32,27.43,0.0,12,6
SKU-0585,ST-012,store,22,13.11,0.064,18,9
SKU-0585,ST-013,store,58,25.96,0.0,24,12
SKU-0585,ST-014,store,27,268.06,0.0,11,5
SKU-0585,ST-015,store,15,149.14,0.0,12,6
SKU-0585,ST-016,store,24,20.31,0.0,12,6
SKU-0585,ST-017,store,23,13.4,0.043,18,9
SKU-0585,ST-018,store,34,15.23,0.0,24,12
SKU-0585,ST-019,store,25,250.22,0.0,10,5
SKU-0585,ST-020,store,16,159.82,0.0,7,4
SKU-0585,ST-021,store,16,14.08,0.0,12,6
SKU-0585,ST-022,store,32,18.42,0.0,18,9
SKU-0585,ST-023,store,24,10.57,0.245,24,12
SKU-0585,ST-024,store,14,144.54,0.0,10,5
SKU-0585,ST-025,store,5,52.47,0.0,3,2
SKU-0585,ST-026,store,19,16.76,0.0,12,6
SKU-0585,ST-027,store,40,23.09,0.0,18,9
SKU-0585,ST-028,store,38,16.91,0.0,24,12
SKU-0585,ST-029,store,6,57.86,0.0,6,3
SKU-0585,ST-030,store,11,112.58,0.0,10,5
SKU-0585,ST-031,store,19,16.5,0.0,12,6
SKU-0585,ST-032,store,25,14.81,0.0,18,9
SKU-0585,ST-033,store,61,27.21,0.0,24,12
SKU-0585,ST-034,store,9,88.67,0.0,8,4
SKU-0585,ST-035,store,22,224.39,0.0,9,5
SKU-0585,ST-036,store,26,22.19,0.0,12,6
SKU-0585,ST-037,store,34,19.66,0.0,18,9
SKU-0585,ST-038,store,36,16.22,0.0,24,12
SKU-0585,ST-039,store,9,91.61,0.0,9,4
SKU-0585,ST-040,store,13,127.3,0.0,5,3
SKU-0585,ST-041,store,27,22.94,0.0,12,6
SKU-0585,ST-042,store,21,12.16,0.131,18,9
SKU-0585,ST-043,store,50,22.23,0.0,24,12
SKU-0585,ST-044,store,24,235.01,0.0,11,6
SKU-0585,ST-045,store,15,151.74,0.0,8,4
SKU-0585,ST-046,store,24,20.84,0.0,12,6
SKU-0585,ST-047,store,44,25.74,0.0,18,9
SKU-0585,ST-048,store,36,16.03,0.0,24,12
SKU-0585,ST-049,store,21,205.82,0.0,10,5
SKU-0585,ST-050,store,6,58.37,0.0,4,2
SKU-0592,DC-001,DC,57,565.1,0.0,20,10
SKU-0592,DC-002,DC,821,278.1,0.0,413,207
SKU-0592,DC-003,DC,42,422.77,0.0,20,10
SKU-0592,DC-004,DC,40,399.82,0.0,20,10
SKU-0592,DC-005,DC,1177,326.76,0.0,504,252
SKU-0592,DC-006,DC,32,319.82,0.0,20,10
SKU-0592,DC-007,DC,894,302.74,0.0,413,207
SKU-0592,DC-008,DC,45,449.93,0.0,20,10
SKU-0592,DC-009,DC,54,544.27,0.0,20,10
SKU-0592,DC-010,DC,918,254.66,0.0,504,252
SKU-0592,ST-001,store,12,121.94,0.0,6,3
SKU-0592,ST-002,store,73,24.67,0.0,31,16
SKU-0592,ST-003,store,10,100.17,0.0,9,5
SKU-0592,ST-004,store,8,83.7,0.0,6,3
SKU-0592,ST-005,store,46,12.65,0.096,38,19
SKU-0592,ST-006,store,11,106.97,0.0,5,3
SKU-0592,ST-007,store,73,24.8,0.0,31,16
SKU-0592,ST-008,store,17,170.97,0.0,11,5
SKU-0592,ST-009,store,10,99.26,0.0,5,3
SKU-0592,ST-010,store,80,22.16,0.0,38,19
SKU-0592,ST-011,store,19,190.06,0.0,8,4
SKU-0592,ST-012,store,51,17.43,0.0,31,16
SKU-0592,ST-013,store,12,116.39,0.0,6,3
SKU-0592,ST-014,store,14,139.21,0.0,9,4
SKU-0592,ST-015,store,54,14.94,0.0,38,19
SKU-0592,ST-016,store,26,255.03,0.0,12,6
SKU-0592,ST-017,store,63,21.23,0.0,31,16
SKU-0592,ST-018,store,14,141.07,0.0,6,3
SKU-0592,ST-019,store,11,112.5,0.0,8,4
SKU-0592,ST-020,store,61,16.83,0.0,38,19
SKU-0592,ST-021,store,7,67.11,0.0,6,3
SKU-0592,ST-022,store,52,17.66,0.0,31,16
SKU-0592,ST-023,store,9,93.77,0.0,5,3
SKU-0592,ST-024,store,13,125.47,0.0,8,4
SKU-0592,ST-025,store,40,11.03,0.212,38,19
SKU-0592,ST-026,store,14,135.72,0.0,11,6
SKU-0592,ST-027,store,49,16.64,0.0,31,16
SKU-0592,ST-028,store,24,235.35,0.0,10,5
SKU-0592,ST-029,store,12,123.47,0.0,9,4
SKU-0592,ST-030,store,80,22.11,0.0,38,19
SKU-0592,ST-031,store,15,148.42,0.0,7,3
SKU-0592,ST-032,store,51,17.42,0.0,31,16
SKU-0592,ST-033,store,7,71.17,0.0,4,2
SKU-0592,ST-034,store,7,68.92,0.0,3,2
SKU-0592,ST-035,store,58,16.05,0.0,38,19
SKU-0592,ST-036,store,20,200.72,0.0,11,5
SKU-0592,ST-037,store,33,11.1,0.207,31,16
SKU-0592,ST-038,store,21,208.62,0.0,9,4
SKU-0592,ST-039,store,8,76.3,0.0,3,2
SKU-0592,ST-040,store,86,23.83,0.0,38,19
SKU-0592,ST-041,store,17,165.79,0.0,9,5
SKU-0592,ST-042,store,64,21.83,0.0,31,16
SKU-0592,ST-043,store,12,120.51,0.0,7,4
SKU-0592,ST-044,store,6,62.99,0.0,3,2
SKU-0592,ST-045,store,87,24.2,0.0,38,19
SKU-0592,ST-046,store,4,36.73,0.0,3,2
SKU-0592,ST-047,store,40,13.46,0.039,31,16
SKU-0592,ST-048,store,10,103.7,0.0,6,3
SKU-0592,ST-049,store,11,109.75,0.0,10,5
SKU-0592,ST-050,store,87,24.18,0.0,38,19
SKU-0594,DC-001,DC,1137,360.03,0.0,442,221
SKU-0594,DC-002,DC,1604,314.84,0.0,713,357
SKU-0594,DC-003,DC,36,357.71,0.0,20,10
SKU-0594,DC-004,DC,33,325.51,0.0,20,10
SKU-0594,DC-005,DC,35,347.45,0.0,20,10
SKU-0594,DC-006,DC,884,279.9,0.0,442,221
SKU-0594,DC-007,DC,1638,321.48,0.0,713,357
SKU-0594,DC-008,DC,40,404.82,0.0,20,10
SKU-0594,DC-009,DC,47,467.63,0.0,20,10
SKU-0594,DC-010,DC,56,564.43,0.0,20,10
SKU-0594,ST-001,store,40,12.77,0.088,33,17
SKU-0594,ST-002,store,133,26.15,0.0,54,27
SKU-0594,ST-003,store,9,86.47,0.0,5,2
SKU-0594,ST-004,store,21,207.56,0.0,10,5
SKU-0594,ST-005,store,22,215.07,0.0,10,5
SKU-0594,ST-006,store,34,10.78,0.23,33,17
SKU-0594,ST-007,store,98,19.18,0.0,54,27
SKU-0594,ST-008,store,16,163.29,0.0,6,3
SKU-0594,ST-009,store,17,165.44,0.0,12,6
SKU-0594,ST-010,store,13,131.27,0.0,9,5
SKU-0594,ST-011,store,75,23.6,0.0,33,17
SKU-0594,ST-012,store,80,15.73,0.0,54,27
SKU-0594,ST-013,store,10,100.08,0.0,10,5
SKU-0594,ST-014,store,16,158.64,0.0,9,5
SKU-0594,ST-015,store,11,111.2,0.0,10,5
SKU-0594,ST-016,store,81,25.69,0.0,33,17
SKU-0594,ST-017,store,113,22.15,0.0,54,27
SKU-0594,ST-018,store,10,99.45,0.0,6,3
SKU-0594,ST-019,store,11,112.12,0.0,6,3
SKU-0594,ST-020,store,7,73.34,0.0,3,2
SKU-0594,ST-021,store,77,24.27,0.0,33,17
SKU-0594,ST-022,store,76,14.93,0.0,54,27
SKU-0594,ST-023,store,11,111.57,0.0,4,2
SKU-0594,ST-024,store,19,187.75,0.0,9,4
SKU-0594,ST-025,store,12,123.02,0.0,9,4
SKU-0594,ST-026,store,77,24.53,0.0,33,17
SKU-0594,ST-027,store,96,18.93,0.0,54,27
SKU-0594,ST-028,store,11,106.83,0.0,5,3
SKU-0594,ST-029,store,25,251.23,0.0,11,5
SKU-0594,ST-030,store,14,135.97,0.0,9,5
SKU-0594,ST-031,store,49,15.38,0.0,33,17
SKU-0594,ST-032,store,128,25.04,0.0,54,27
SKU-0594,ST-033,store,25,248.34,0.0,10,5
SKU-0594,ST-034,store,19,185.66,0.0,12,6
SKU-0594,ST-035,store,16,162.99,0.0,8,4
SKU-0594,ST-036,store,50,15.81,0.0,33,17
SKU-0594,ST-037,store,102,20.06,0.0,54,27
SKU-0594,ST-038,store,30,303.5,0.0,12,6
SKU-0594,ST-039,store,11,108.04,0.0,8,4
SKU-0594,ST-040,store,26,255.34,0.0,11,5
SKU-0594,ST-041,store,64,20.35,0.0,33,17
SKU-0594,ST-042,store,95,18.69,0.0,54,27
SKU-0594,ST-043,store,7,71.87,0.0,5,2
SKU-0594,ST-044,store,5,54.19,0.0,3,2
SKU-0594,ST-045,store,8,77.35,0.0,4,2
SKU-0594,ST-046,store,47,14.84,0.0,33,17
SKU-0594,ST-047,store,133,26.02,0.0,54,27
SKU-0594,ST-048,store,7,71.2,0.0,4,2
SKU-0594,ST-049,store,8,82.85,0.0,4,2
SKU-0594,ST-050,store,7,68.54,0.0,6,3
SKU-0596,DC-001,DC,672,336.1,0.0,280,140
SKU-0596,DC-002,DC,46,461.44,0.0,20,10
SKU-0596,DC-003,DC,617,254.16,0.0,340,170
SKU-0596,DC-004,DC,59,590.04,0.0,20,10
SKU-0596,DC-005,DC,54,536.5,0.0,20,10
SKU-0596,DC-006,DC,679,339.63,0.0,280,140
SKU-0596,DC-007,DC,58,583.03,0.0,20,10
SKU-0596,DC-008,DC,891,366.84,0.0,340,170
SKU-0596,DC-009,DC,44,444.82,0.0,20,10
SKU-0596,DC-010,DC,59,588.95,0.0,20,10
SKU-0596,ST-001,store,43,21.74,0.0,21,10
SKU-0596,ST-002,store,5,49.23,0.0,4,2
SKU-0596,ST-003,store,29,12.11,0.135,26,13
SKU-0596,ST-004,store,6,62.85,0.0,6,3
SKU-0596,ST-005,store,14,138.69,0.0,8,4
SKU-0596,ST-006,store,34,16.87,0.0,21,10
SKU-0596,ST-007,store,12,117.22,0.0,7,3
SKU-0596,ST-008,store,67,27.79,0.0,26,13
SKU-0596,ST-009,store,17,171.69,0.0,7,3
SKU-0596,ST-010,store,18,183.0,0.0,11,5
SKU-0596,ST-011,store,22,11.24,0.197,21,10
SKU-0596,ST-012,store,14,143.97,0.0,11,5
SKU-0596,ST-013,store,28,11.52,0.177,26,13
SKU-0596,ST-014,store,23,227.33,0.0,11,5
SKU-0596,ST-015,store,7,68.2,0.0,5,2
SKU-0596,ST-016,store,47,23.55,0.0,21,10
SKU-0596,ST-017,store,9,90.62,0.0,4,2
SKU-0596,ST-018,store,45,18.52,0.0,26,13
SKU-0596,ST-019,store,22,218.24,0.0,11,5
SKU-0596,ST-020,store,29,287.5,0.0,12,6
SKU-0596,ST-021,store,33,16.51,0.0,21,10
SKU-0596,ST-022,store,19,188.18,0.0,7,4
SKU-0596,ST-023,store,32,13.16,0.06,26,13
SKU-0596,ST-024,store,13,132.42,0.0,7,3
SKU-0596,ST-025,store,7,71.28,0.0,6,3
SKU-0596,ST-026,store,28,14.11,0.0,21,10
SKU-0596,ST-027,store,17,169.23,0.0,7,3
SKU-0596,ST-028,store,50,20.51,0.0,26,13
SKU-0596,ST-029,store,7,72.79,0.0,6,3
SKU-0596,ST-030,store,11,111.44,0.0,9,4
SKU-0596,ST-031,store,23,11.74,0.161,21,10
SKU-0596,ST-032,store,7,71.31,0.0,3,2
SKU-0596,ST-033,store,63,26.01,0.0,26,13
SKU-0596,ST-034,store,11,113.87,0.0,8,4
SKU-0596,ST-035,store,7,70.68,0.0,5,2
SKU-0596,ST-036,store,32,15.84,0.0,21,10
SKU-0596,ST-037,store,21,214.18,0.0,8,4
SKU-0596,ST-038,store,35,14.42,0.0,26,13
SKU-0596,ST-039,store,12,124.11,0.0,6,3
SKU-0596,ST-040,store,8,83.46,0.0,7,3
SKU-0596,ST-041,store,26,13.24,0.054,21,10
SKU-0596,ST-042,store,17,165.3,0.0,8,4
SKU-0596,ST-043,store,51,20.8,0.0,26,13
SKU-0596,ST-044,store,14,136.52,0.0,10,5
SKU-0596,ST-045,store,13,125.34,0.0,7,4
SKU-0596,ST-046,store,29,14.27,0.0,21,10
SKU-0596,ST-047,store,14,142.71,0.0,9,5
SKU-0596,ST-048,store,52,21.33,0.0,26,13
SKU-0596,ST-049,store,10,95.08,0.0,7,3
SKU-0596,ST-050,store,9,88.48,0.0,5,2
SKU-0599,DC-001,DC,37,372.15,0.0,20,10
SKU-0599,DC-002,DC,50,502.23,0.0,20,10
SKU-0599,DC-003,DC,5132,339.59,0.0,2116,1058
SKU-0599,DC-004,DC,54,536.99,0.0,20,10
SKU-0599,DC-005,DC,6270,237.97,0.0,3689,1844
SKU-0599,DC-006,DC,56,564.65,0.0,20,10
SKU-0599,DC-007,DC,46,456.95,0.0,20,10
SKU-0599,DC-008,DC,5240,346.76,0.0,2116,1058
SKU-0599,DC-009,DC,59,593.73,0.0,20,10
SKU-0599,DC-010,DC,8406,319.02,0.0,3689,1844
SKU-0599,ST-001,store,17,168.31,0.0,11,5
SKU-0599,ST-002,store,27,267.97,0.0,10,5
SKU-0599,ST-003,store,208,13.78,0.016,159,79
SKU-0599,ST-004,store,19,186.54,0.0,7,4
SKU-0599,ST-005,store,441,16.74,0.0,277,138
SKU-0599,ST-006,store,11,108.35,0.0,9,5
SKU-0599,ST-007,store,12,119.81,0.0,6,3
SKU-0599,ST-008,store,276,18.23,0.0,159,79
SKU-0599,ST-009,store,17,171.48,0.0,9,4
SKU-0599,ST-010,store,705,26.76,0.0,277,138
