shipment_id,week,sku_id,destination_region,planned_arrival_date,actual_arrival_date,delay_days,units_shipped,shipment_status,carrier,shipment_cost_inr,anomaly_flag
SHP00460,2025-W06,SKU-007,East,2025-02-08,2025-02-07,0,1180,ON_TIME,Ecom Express,4308.0,False
SHP00461,2025-W06,SKU-007,East,2025-02-04,2025-02-03,0,1292,ON_TIME,Delhivery,1496.0,False
SHP00462,2025-W06,SKU-007,West,2025-02-05,2025-02-07,2,815,LATE_MINOR,Delhivery,4715.0,False
SHP00463,2025-W06,SKU-007,West,2025-02-04,2025-02-05,1,666,LATE_MINOR,Ecom Express,7172.0,False
SHP00464,2025-W06,SKU-007,Central,2025-02-05,2025-02-06,1,990,LATE_MINOR,XpressBees,4829.0,False
SHP00465,2025-W06,SKU-007,Central,2025-02-06,2025-02-07,1,706,LATE_MINOR,XpressBees,6649.0,False
SHP00466,2025-W06,SKU-008,North,2025-02-06,2025-02-07,1,242,LATE_MINOR,XpressBees,4575.0,False
SHP00467,2025-W06,SKU-008,North,2025-02-07,2025-02-09,2,882,LATE_MINOR,Ecom Express,7081.0,False
SHP00468,2025-W06,SKU-008,North,2025-02-04,2025-02-06,2,770,LATE_MINOR,BlueDart,1487.0,False
SHP00469,2025-W06,SKU-008,South,2025-02-08,2025-02-10,2,848,LATE_MINOR,BlueDart,4136.0,False
SHP00470,2025-W06,SKU-008,South,2025-02-06,2025-02-07,1,1393,LATE_MINOR,XpressBees,3061.0,False
SHP00471,2025-W06,SKU-008,East,2025-02-06,2025-02-05,0,238,ON_TIME,Delhivery,7078.0,False
SHP00472,2025-W06,SKU-008,East,2025-02-05,2025-02-04,0,1401,ON_TIME,XpressBees,3979.0,False
SHP00473,2025-W06,SKU-008,East,2025-02-07,2025-02-09,2,971,LATE_MINOR,XpressBees,3093.0,False
SHP00474,2025-W06,SKU-008,West,2025-02-08,2025-02-10,2,1178,LATE_MINOR,Ecom Express,2250.0,False
SHP00475,2025-W06,SKU-008,Central,2025-02-08,2025-02-10,2,458,LATE_MINOR,Ecom Express,5284.0,False
SHP00476,2025-W06,SKU-009,North,2025-02-08,2025-02-08,0,1300,LATE_MINOR,BlueDart,5720.0,False
SHP00477,2025-W06,SKU-009,South,2025-02-08,2025-02-07,0,225,ON_TIME,Delhivery,5755.0,False
SHP00478,2025-W06,SKU-009,South,2025-02-08,2025-02-08,0,1096,LATE_MINOR,XpressBees,2592.0,False
SHP00479,2025-W06,SKU-009,East,2025-02-06,2025-02-08,2,902,LATE_MINOR,Delhivery,7127.0,False
SHP00480,2025-W06,SKU-009,West,2025-02-04,2025-02-03,0,1488,ON_TIME,XpressBees,7092.0,False
SHP00481,2025-W06,SKU-009,West,2025-02-05,2025-02-07,2,754,LATE_MINOR,BlueDart,7620.0,False
SHP00482,2025-W06,SKU-009,West,2025-02-04,2025-02-03,0,894,ON_TIME,Delhivery,2472.0,False
SHP00483,2025-W06,SKU-009,Central,2025-02-05,2025-02-07,2,1020,LATE_MINOR,XpressBees,5040.0,False
SHP00484,2025-W06,SKU-009,Central,2025-02-08,2025-02-10,2,1453,LATE_MINOR,Delhivery,2554.0,False
SHP00485,2025-W06,SKU-010,North,2025-02-08,2025-02-10,2,685,LATE_MINOR,BlueDart,5141.0,False
SHP00486,2025-W06,SKU-010,North,2025-02-04,2025-02-06,2,1158,LATE_MINOR,XpressBees,1548.0,False
SHP00487,2025-W06,SKU-010,North,2025-02-05,2025-02-06,1,293,LATE_MINOR,XpressBees,5007.0,False
SHP00488,2025-W06,SKU-010,South,2025-02-08,2025-02-08,0,1332,LATE_MINOR,BlueDart,6501.0,False
SHP00489,2025-W06,SKU-010,South,2025-02-07,2025-02-08,1,619,LATE_MINOR,Ecom Express,2012.0,False
SHP00490,2025-W06,SKU-010,East,2025-02-04,2025-02-04,0,204,LATE_MINOR,BlueDart,5308.0,False
SHP00491,2025-W06,SKU-010,West,2025-02-05,2025-02-06,1,449,LATE_MINOR,Delhivery,5381.0,False
SHP00492,2025-W06,SKU-010,West,2025-02-05,2025-02-06,1,883,LATE_MINOR,Ecom Express,2124.0,False
SHP00493,2025-W06,SKU-010,West,2025-02-06,2025-02-07,1,1203,LATE_MINOR,Delhivery,3803.0,False
SHP00494,2025-W06,SKU-010,Central,2025-02-04,2025-02-04,0,1117,LATE_MINOR,BlueDart,1327.0,False
SHP00495,2025-W06,SKU-010,Central,2025-02-04,2025-02-06,2,418,LATE_MINOR,BlueDart,6076.0,False
SHP00496,2025-W07,SKU-001,North,2025-02-12,2025-02-14,2,900,LATE_MINOR,Delhivery,4832.0,False
SHP00497,2025-W07,SKU-001,North,2025-02-11,2025-02-13,2,548,LATE_MINOR,Delhivery,6454.0,False
SHP00498,2025-W07,SKU-001,South,2025-02-15,2025-02-14,0,605,ON_TIME,BlueDart,6146.0,False
SHP00499,2025-W07,SKU-001,South,2025-02-12,2025-02-11,0,827,ON_TIME,BlueDart,2047.0,False
SHP00500,2025-W07,SKU-001,South,2025-02-12,2025-02-11,0,1474,ON_TIME,BlueDart,6744.0,False
SHP00501,2025-W07,SKU-001,East,2025-02-15,2025-02-17,2,1071,LATE_MINOR,BlueDart,1920.0,False
SHP00502,2025-W07,SKU-001,West,2025-02-12,2025-02-13,1,1403,LATE_MINOR,Ecom Express,5148.0,False
SHP00503,2025-W07,SKU-001,West,2025-02-14,2025-02-16,2,1365,LATE_MINOR,BlueDart,6070.0,False
SHP00504,2025-W07,SKU-001,West,2025-02-14,2025-02-14,0,329,LATE_MINOR,BlueDart,3608.0,False
SHP00505,2025-W07,SKU-001,Central,2025-02-11,2025-02-10,0,1056,ON_TIME,Ecom Express,5202.0,False
SHP00506,2025-W07,SKU-002,North,2025-02-12,2025-02-11,0,761,ON_TIME,Delhivery,5939.0,False
SHP00507,2025-W07,SKU-002,North,2025-02-14,2025-02-16,2,222,LATE_MINOR,BlueDart,4672.0,False
SHP00508,2025-W07,SKU-002,South,2025-02-14,2025-02-16,2,1279,LATE_MINOR,BlueDart,3343.0,False
SHP00509,2025-W07,SKU-002,South,2025-02-12,2025-02-14,2,430,LATE_MINOR,Delhivery,5315.0,False
SHP00510,2025-W07,SKU-002,East,2025-02-14,2025-02-16,2,490,LATE_MINOR,BlueDart,6028.0,False
SHP00511,2025-W07,SKU-002,West,2025-02-13,2025-02-12,0,344,ON_TIME,Ecom Express,5989.0,False
SHP00512,2025-W07,SKU-002,West,2025-02-12,2025-02-11,0,1366,ON_TIME,BlueDart,4191.0,False
SHP00513,2025-W07,SKU-002,West,2025-02-14,2025-02-14,0,837,LATE_MINOR,XpressBees,6289.0,False
SHP00514,2025-W07,SKU-002,Central,2025-02-14,2025-02-14,0,1289,LATE_MINOR,XpressBees,2745.0,False
SHP00515,2025-W07,SKU-002,Central,2025-02-14,2025-02-13,0,528,ON_TIME,XpressBees,4141.0,False
SHP00516,2025-W07,SKU-003,North,2025-02-11,2025-02-12,1,626,LATE_MINOR,BlueDart,6134.0,False
SHP00517,2025-W07,SKU-003,North,2025-02-12,2025-02-14,2,261,LATE_MINOR,Ecom Express,3990.0,False
SHP00518,2025-W07,SKU-003,South,2025-02-11,2025-02-11,0,662,LATE_MINOR,XpressBees,3796.0,False
SHP00519,2025-W07,SKU-003,East,2025-02-14,2025-02-16,2,890,LATE_MINOR,BlueDart,4515.0,False
SHP00520,2025-W07,SKU-003,East,2025-02-14,2025-02-13,0,1114,ON_TIME,XpressBees,1403.0,False
SHP00521,2025-W07,SKU-003,East,2025-02-12,2025-02-13,1,1368,LATE_MINOR,Delhivery,6527.0,False
SHP00522,2025-W07,SKU-003,West,2025-02-15,2025-02-15,0,312,LATE_MINOR,Ecom Express,3831.0,False
SHP00523,2025-W07,SKU-003,West,2025-02-12,2025-02-12,0,1365,LATE_MINOR,BlueDart,6938.0,False
SHP00524,2025-W07,SKU-003,Central,2025-02-13,2025-02-13,0,409,LATE_MINOR,Delhivery,2129.0,False
SHP00525,2025-W07,SKU-004,North,2025-02-13,2025-02-12,0,749,ON_TIME,Delhivery,4075.0,False
SHP00526,2025-W07,SKU-004,North,2025-02-15,2025-02-14,0,436,ON_TIME,Delhivery,6304.0,False
SHP00527,2025-W07,SKU-004,South,2025-02-13,2025-02-15,2,1241,LATE_MINOR,Ecom Express,2827.0,False
SHP00528,2025-W07,SKU-004,East,2025-02-11,2025-02-13,2,1267,LATE_MINOR,XpressBees,5555.0,False
SHP00529,2025-W07,SKU-004,East,2025-02-11,2025-02-10,0,1369,ON_TIME,Delhivery,3072.0,False
SHP00530,2025-W07,SKU-004,West,2025-02-13,2025-02-14,1,1403,LATE_MINOR,Delhivery,4788.0,False
SHP00531,2025-W07,SKU-004,Central,2025-02-15,2025-02-14,0,871,ON_TIME,BlueDart,3987.0,False
SHP00532,2025-W07,SKU-004,Central,2025-02-13,2025-02-12,0,1172,ON_TIME,XpressBees,5528.0,False
SHP00533,2025-W07,SKU-004,Central,2025-02-13,2025-02-14,1,1415,LATE_MINOR,BlueDart,1957.0,False
SHP00534,2025-W07,SKU-005,North,2025-02-15,2025-02-16,1,1291,LATE_MINOR,XpressBees,3106.0,False
SHP00535,2025-W07,SKU-005,North,2025-02-14,2025-02-13,0,417,ON_TIME,XpressBees,6621.0,False
SHP00536,2025-W07,SKU-005,North,2025-02-12,2025-02-12,0,1118,LATE_MINOR,Ecom Express,5854.0,False
SHP00537,2025-W07,SKU-005,South,2025-02-13,2025-02-12,0,505,ON_TIME,Ecom Express,5758.0,False
SHP00538,2025-W07,SKU-005,South,2025-02-13,2025-02-15,2,1052,LATE_MINOR,XpressBees,3723.0,False
SHP00539,2025-W07,SKU-005,South,2025-02-11,2025-02-13,2,550,LATE_MINOR,XpressBees,2474.0,False
SHP00540,2025-W07,SKU-005,East,2025-02-12,2025-02-12,0,497,LATE_MINOR,XpressBees,1575.0,False
SHP00541,2025-W07,SKU-005,East,2025-02-13,2025-02-13,0,1218,LATE_MINOR,BlueDart,5745.0,False
SHP00542,2025-W07,SKU-005,East,2025-02-15,2025-02-14,0,641,ON_TIME,XpressBees,7472.0,False
SHP00543,2025-W07,SKU-005,West,2025-02-15,2025-02-14,0,1391,ON_TIME,Ecom Express,3540.0,False
SHP00544,2025-W07,SKU-005,West,2025-02-12,2025-02-12,0,543,LATE_MINOR,Delhivery,6121.0,False
SHP00545,2025-W07,SKU-005,West,2025-02-12,2025-02-13,1,755,LATE_MINOR,BlueDart,7024.0,False
SHP00546,2025-W07,SKU-005,Central,2025-02-14,2025-02-15,1,975,LATE_MINOR,BlueDart,6106.0,False
SHP00547,2025-W07,SKU-005,Central,2025-02-12,2025-02-14,2,1097,LATE_MINOR,BlueDart,1833.0,False
SHP00548,2025-W07,SKU-005,Central,2025-02-11,2025-02-11,0,385,LATE_MINOR,XpressBees,1560.0,False
SHP00549,2025-W07,SKU-006,North,2025-02-13,2025-02-14,1,832,LATE_MINOR,BlueDart,4229.0,False
SHP00550,2025-W07,SKU-006,North,2025-02-11,2025-02-12,1,411,LATE_MINOR,Ecom Express,1852.0,False
SHP00551,2025-W07,SKU-006,North,2025-02-12,2025-02-13,1,741,LATE_MINOR,BlueDart,7258.0,False
SHP00552,2025-W07,SKU-006,South,2025-02-12,2025-02-13,1,835,LATE_MINOR,BlueDart,3543.0,False
SHP00553,2025-W07,SKU-006,South,2025-02-13,2025-02-15,2,656,LATE_MINOR,BlueDart,5175.0,False
SHP00554,2025-W07,SKU-006,East,2025-02-13,2025-02-14,1,368,LATE_MINOR,BlueDart,4367.0,False
SHP00555,2025-W07,SKU-006,East,2025-02-14,2025-02-13,0,1172,ON_TIME,BlueDart,5030.0,False
SHP00556,2025-W07,SKU-006,West,2025-02-14,2025-02-15,1,810,LATE_MINOR,Ecom Express,4471.0,False
SHP00557,2025-W07,SKU-006,Central,2025-02-12,2025-02-12,0,1161,LATE_MINOR,Delhivery,4696.0,False
SHP00558,2025-W07,SKU-006,Central,2025-02-13,2025-02-12,0,1269,ON_TIME,XpressBees,7626.0,False
SHP00559,2025-W07,SKU-006,Central,2025-02-12,2025-02-13,1,340,LATE_MINOR,BlueDart,7349.0,False
SHP00560,2025-W07,SKU-007,North,2025-02-12,2025-02-14,2,543,LATE_MINOR,Delhivery,4763.0,False
SHP00561,2025-W07,SKU-007,South,2025-02-14,2025-02-13,0,429,ON_TIME,Delhivery,6587.0,False
SHP00562,2025-W07,SKU-007,East,2025-02-15,2025-02-17,2,1039,LATE_MINOR,BlueDart,4184.0,False
SHP00563,2025-W07,SKU-007,East,2025-02-12,2025-02-14,2,1449,LATE_MINOR,XpressBees,1998.0,False
SHP00564,2025-W07,SKU-007,West,2025-02-11,2025-02-10,0,991,ON_TIME,BlueDart,6257.0,False
SHP00565,2025-W07,SKU-007,West,2025-02-15,2025-02-17,2,1467,LATE_MINOR,XpressBees,2472.0,False
SHP00566,2025-W07,SKU-007,West,2025-02-11,2025-02-13,2,736,LATE_MINOR,Delhivery,2645.0,False
SHP00567,2025-W07,SKU-007,Central,2025-02-13,2025-02-13,0,562,LATE_MINOR,XpressBees,2752.0,False
SHP00568,2025-W07,SKU-007,Central,2025-02-15,2025-02-14,0,1181,ON_TIME,BlueDart,7068.0,False
SHP00569,2025-W07,SKU-008,North,2025-02-15,2025-02-15,0,648,LATE_MINOR,BlueDart,7503.0,False
SHP00570,2025-W07,SKU-008,South,2025-02-12,2025-02-13,1,565,LATE_MINOR,BlueDart,6795.0,False
SHP00571,2025-W07,SKU-008,South,2025-02-12,2025-02-11,0,551,ON_TIME,BlueDart,4053.0,False
SHP00572,2025-W07,SKU-008,East,2025-02-13,2025-02-14,1,305,LATE_MINOR,Delhivery,5179.0,False
SHP00573,2025-W07,SKU-008,East,2025-02-14,2025-02-16,2,1284,LATE_MINOR,Delhivery,1499.0,False
SHP00574,2025-W07,SKU-008,East,2025-02-15,2025-02-15,0,1299,LATE_MINOR,Ecom Express,2726.0,False
SHP00575,2025-W07,SKU-008,West,2025-02-11,2025-02-12,1,946,LATE_MINOR,BlueDart,2931.0,False
SHP00576,2025-W07,SKU-008,West,2025-02-14,2025-02-16,2,668,LATE_MINOR,BlueDart,7676.0,False
SHP00577,2025-W07,SKU-008,Central,2025-02-11,2025-02-12,1,877,LATE_MINOR,Delhivery,4620.0,False
SHP00578,2025-W07,SKU-009,North,2025-02-15,2025-02-15,0,1199,LATE_MINOR,XpressBees,3666.0,False
SHP00579,2025-W07,SKU-009,North,2025-02-13,2025-02-13,0,1418,LATE_MINOR,BlueDart,1888.0,False
SHP00580,2025-W07,SKU-009,South,2025-02-15,2025-02-15,0,1147,LATE_MINOR,XpressBees,4569.0,False
SHP00581,2025-W07,SKU-009,South,2025-02-12,2025-02-14,2,1293,LATE_MINOR,Ecom Express,4932.0,False
SHP00582,2025-W07,SKU-009,South,2025-02-14,2025-02-14,0,321,LATE_MINOR,Delhivery,6905.0,False
SHP00583,2025-W07,SKU-009,East,2025-02-15,2025-02-17,2,743,LATE_MINOR,BlueDart,2458.0,False
SHP00584,2025-W07,SKU-009,East,2025-02-11,2025-02-13,2,1384,LATE_MINOR,XpressBees,5355.0,False
SHP00585,2025-W07,SKU-009,East,2025-02-14,2025-02-14,0,917,LATE_MINOR,Delhivery,2236.0,False
SHP00586,2025-W07,SKU-009,West,2025-02-14,2025-02-14,0,483,LATE_MINOR,Ecom Express,3463.0,False
SHP00587,2025-W07,SKU-009,West,2025-02-13,2025-02-13,0,223,LATE_MINOR,Ecom Express,5469.0,False
SHP00588,2025-W07,SKU-009,Central,2025-02-13,2025-02-14,1,828,LATE_MINOR,Ecom Express,7094.0,False
SHP00589,2025-W07,SKU-009,Central,2025-02-14,2025-02-13,0,253,ON_TIME,Delhivery,7156.0,False
SHP00590,2025-W07,SKU-010,North,2025-02-13,2025-02-12,0,855,ON_TIME,Ecom Express,7649.0,False
SHP00591,2025-W07,SKU-010,North,2025-02-13,2025-02-13,0,610,LATE_MINOR,XpressBees,2350.0,False
SHP00592,2025-W07,SKU-010,South,2025-02-13,2025-02-15,2,725,LATE_MINOR,BlueDart,3860.0,False
SHP00593,2025-W07,SKU-010,East,2025-02-11,2025-02-11,0,348,LATE_MINOR,BlueDart,4250.0,False
SHP00594,2025-W07,SKU-010,East,2025-02-11,2025-02-10,0,1451,ON_TIME,Delhivery,7475.0,False
SHP00595,2025-W07,SKU-010,East,2025-02-14,2025-02-13,0,699,ON_TIME,Ecom Express,2487.0,False
SHP00596,2025-W07,SKU-010,West,2025-02-14,2025-02-13,0,401,ON_TIME,Delhivery,1599.0,False
SHP00597,2025-W07,SKU-010,Central,2025-02-11,2025-02-11,0,1063,LATE_MINOR,BlueDart,7479.0,False
SHP00598,2025-W07,SKU-010,Central,2025-02-13,2025-02-12,0,941,ON_TIME,Ecom Express,3203.0,False
SHP00599,2025-W07,SKU-010,Central,2025-02-15,2025-02-15,0,900,LATE_MINOR,XpressBees,6472.0,False
SHP00600,2025-W08,SKU-001,North,2025-02-18,2025-02-18,0,1494,LATE_MINOR,Ecom Express,2061.0,False
SHP00601,2025-W08,SKU-001,South,2025-02-22,2025-02-23,1,1277,LATE_MINOR,XpressBees,4875.0,False
SHP00602,2025-W08,SKU-001,South,2025-02-21,2025-02-22,1,594,LATE_MINOR,XpressBees,6119.0,False
SHP00603,2025-W08,SKU-001,East,2025-02-20,2025-02-20,0,282,LATE_MINOR,BlueDart,4404.0,False
SHP00604,2025-W08,SKU-001,East,2025-02-18,2025-02-20,2,580,LATE_MINOR,BlueDart,2945.0,False
SHP00605,2025-W08,SKU-001,West,2025-02-22,2025-02-21,0,1305,ON_TIME,Delhivery,6910.0,False
SHP00606,2025-W08,SKU-001,West,2025-02-22,2025-02-23,1,949,LATE_MINOR,XpressBees,1327.0,False
SHP00607,2025-W08,SKU-001,West,2025-02-18,2025-02-20,2,1154,LATE_MINOR,BlueDart,4454.0,False
SHP00608,2025-W08,SKU-001,Central,2025-02-21,2025-02-20,0,535,ON_TIME,XpressBees,5891.0,False
SHP00609,2025-W08,SKU-002,North,2025-02-22,2025-02-23,1,450,LATE_MINOR,Delhivery,5505.0,False
SHP00610,2025-W08,SKU-002,North,2025-02-22,2025-02-22,0,704,LATE_MINOR,XpressBees,6286.0,False
SHP00611,2025-W08,SKU-002,North,2025-02-21,2025-02-21,0,339,LATE_MINOR,Delhivery,3661.0,False
SHP00612,2025-W08,SKU-002,South,2025-02-18,2025-02-17,0,682,ON_TIME,Ecom Express,3176.0,False
SHP00613,2025-W08,SKU-002,South,2025-02-20,2025-02-21,1,1386,LATE_MINOR,BlueDart,4324.0,False
SHP00614,2025-W08,SKU-002,South,2025-02-22,2025-02-24,2,404,LATE_MINOR,XpressBees,3041.0,False
SHP00615,2025-W08,SKU-002,East,2025-02-22,2025-03-04,10,236,DELAYED,XpressBees,3410.0,True
SHP00616,2025-W08,SKU-002,West,2025-02-22,2025-02-23,1,696,LATE_MINOR,XpressBees,2713.0,False
SHP00617,2025-W08,SKU-002,West,2025-02-21,2025-02-21,0,573,LATE_MINOR,Delhivery,1579.0,False
SHP00618,2025-W08,SKU-002,Central,2025-02-21,2025-03-03,10,1424,DELAYED,Ecom Express,7138.0,True
SHP00619,2025-W08,SKU-003,North,2025-02-19,2025-02-19,0,217,LATE_MINOR,Ecom Express,6904.0,False
SHP00620,2025-W08,SKU-003,South,2025-02-20,2025-02-20,0,620,LATE_MINOR,XpressBees,2141.0,False
SHP00621,2025-W08,SKU-003,South,2025-02-22,2025-02-22,0,1122,LATE_MINOR,Delhivery,5221.0,False
SHP00622,2025-W08,SKU-003,South,2025-02-22,2025-02-23,1,938,LATE_MINOR,Ecom Express,7908.0,False
SHP00623,2025-W08,SKU-003,East,2025-02-20,2025-02-20,0,349,LATE_MINOR,Ecom Express,4946.0,False
SHP00624,2025-W08,SKU-003,East,2025-02-20,2025-02-21,1,810,LATE_MINOR,XpressBees,4583.0,False
SHP00625,2025-W08,SKU-003,West,2025-02-20,2025-02-22,2,1159,LATE_MINOR,Ecom Express,5408.0,False
SHP00626,2025-W08,SKU-003,West,2025-02-21,2025-02-21,0,265,LATE_MINOR,XpressBees,7367.0,False
SHP00627,2025-W08,SKU-003,Central,2025-02-20,2025-02-20,0,1053,LATE_MINOR,Delhivery,5629.0,False
SHP00628,2025-W08,SKU-004,North,2025-02-20,2025-02-21,1,435,LATE_MINOR,XpressBees,5396.0,False
SHP00629,2025-W08,SKU-004,South,2025-02-22,2025-02-22,0,1189,LATE_MINOR,XpressBees,4206.0,False
SHP00630,2025-W08,SKU-004,South,2025-02-19,2025-02-18,0,1248,ON_TIME,Ecom Express,3212.0,False
SHP00631,2025-W08,SKU-004,South,2025-02-22,2025-02-24,2,659,LATE_MINOR,XpressBees,4976.0,False
SHP00632,2025-W08,SKU-004,East,2025-02-21,2025-02-22,1,1488,LATE_MINOR,BlueDart,3413.0,False
SHP00633,2025-W08,SKU-004,East,2025-02-21,2025-02-21,0,722,LATE_MINOR,XpressBees,7467.0,False
SHP00634,2025-W08,SKU-004,East,2025-02-19,2025-02-20,1,905,LATE_MINOR,Delhivery,1800.0,False
SHP00635,2025-W08,SKU-004,West,2025-02-21,2025-02-23,2,286,LATE_MINOR,XpressBees,2617.0,False
SHP00636,2025-W08,SKU-004,West,2025-02-19,2025-02-19,0,219,LATE_MINOR,XpressBees,6980.0,False
SHP00637,2025-W08,SKU-004,Central,2025-02-21,2025-02-21,0,610,LATE_MINOR,Ecom Express,7583.0,False
SHP00638,2025-W08,SKU-004,Central,2025-02-20,2025-02-19,0,638,ON_TIME,XpressBees,3374.0,False
SHP00639,2025-W08,SKU-005,North,2025-02-20,2025-02-19,0,1494,ON_TIME,Ecom Express,7126.0,False
SHP00640,2025-W08,SKU-005,South,2025-02-20,2025-02-22,2,952,LATE_MINOR,BlueDart,1716.0,False
SHP00641,2025-W08,SKU-005,South,2025-02-21,2025-02-20,0,1265,ON_TIME,BlueDart,5899.0,False
SHP00642,2025-W08,SKU-005,East,2025-02-21,2025-03-03,10,1118,DELAYED,Ecom Express,4251.0,True
SHP00643,2025-W08,SKU-005,East,2025-02-18,2025-02-28,10,1119,DELAYED,XpressBees,4681.0,True
SHP00644,2025-W08,SKU-005,West,2025-02-22,2025-02-24,2,748,LATE_MINOR,XpressBees,3506.0,False
SHP00645,2025-W08,SKU-005,West,2025-02-20,2025-02-21,1,697,LATE_MINOR,Ecom Express,6923.0,False
SHP00646,2025-W08,SKU-005,Central,2025-02-19,2025-03-01,10,1147,DELAYED,XpressBees,3293.0,True
SHP00647,2025-W08,SKU-006,North,2025-02-22,2025-02-23,1,1028,LATE_MINOR,BlueDart,2299.0,False
SHP00648,2025-W08,SKU-006,South,2025-02-20,2025-02-19,0,759,ON_TIME,Delhivery,2585.0,False
SHP00649,2025-W08,SKU-006,East,2025-02-21,2025-02-20,0,1245,ON_TIME,Ecom Express,2759.0,False
SHP00650,2025-W08,SKU-006,East,2025-02-18,2025-02-18,0,668,LATE_MINOR,XpressBees,1695.0,False
SHP00651,2025-W08,SKU-006,East,2025-02-21,2025-02-20,0,930,ON_TIME,XpressBees,4821.0,False
SHP00652,2025-W08,SKU-006,West,2025-02-19,2025-02-19,0,993,LATE_MINOR,BlueDart,1383.0,False
SHP00653,2025-W08,SKU-006,Central,2025-02-20,2025-02-20,0,729,LATE_MINOR,XpressBees,4169.0,False
SHP00654,2025-W08,SKU-007,North,2025-02-22,2025-02-21,0,1212,ON_TIME,XpressBees,5203.0,False
SHP00655,2025-W08,SKU-007,North,2025-02-21,2025-02-23,2,647,LATE_MINOR,BlueDart,2439.0,False
SHP00656,2025-W08,SKU-007,North,2025-02-22,2025-02-23,1,718,LATE_MINOR,BlueDart,2793.0,False
SHP00657,2025-W08,SKU-007,South,2025-02-21,2025-02-23,2,544,LATE_MINOR,Delhivery,7757.0,False
SHP00658,2025-W08,SKU-007,South,2025-02-22,2025-02-21,0,778,ON_TIME,BlueDart,2696.0,False
SHP00659,2025-W08,SKU-007,South,2025-02-21,2025-02-21,0,1476,LATE_MINOR,Ecom Express,2577.0,False
SHP00660,2025-W08,SKU-007,East,2025-02-18,2025-02-20,2,922,LATE_MINOR,Ecom Express,3207.0,False
SHP00661,2025-W08,SKU-007,West,2025-02-19,2025-02-19,0,1046,LATE_MINOR,Ecom Express,5603.0,False
SHP00662,2025-W08,SKU-007,Central,2025-02-20,2025-02-20,0,462,LATE_MINOR,BlueDart,2093.0,False
SHP00663,2025-W08,SKU-007,Central,2025-02-22,2025-02-22,0,946,LATE_MINOR,BlueDart,5683.0,False
SHP00664,2025-W08,SKU-007,Central,2025-02-22,2025-02-22,0,903,LATE_MINOR,BlueDart,4303.0,False
SHP00665,2025-W08,SKU-008,North,2025-02-21,2025-02-20,0,767,ON_TIME,Delhivery,3799.0,False
SHP00666,2025-W08,SKU-008,North,2025-02-19,2025-02-20,1,539,LATE_MINOR,Delhivery,6865.0,False
SHP00667,2025-W08,SKU-008,North,2025-02-22,2025-02-21,0,895,ON_TIME,Ecom Express,1803.0,False
SHP00668,2025-W08,SKU-008,South,2025-02-20,2025-02-21,1,632,LATE_MINOR,XpressBees,7749.0,False
SHP00669,2025-W08,SKU-008,South,2025-02-20,2025-02-22,2,1233,LATE_MINOR,Ecom Express,7996.0,False
SHP00670,2025-W08,SKU-008,East,2025-02-19,2025-02-18,0,762,ON_TIME,Ecom Express,5266.0,False
SHP00671,2025-W08,SKU-008,East,2025-02-20,2025-02-20,0,613,LATE_MINOR,Delhivery,2631.0,False
SHP00672,2025-W08,SKU-008,West,2025-02-19,2025-02-20,1,345,LATE_MINOR,XpressBees,3066.0,False
SHP00673,2025-W08,SKU-008,Central,2025-02-21,2025-02-20,0,1123,ON_TIME,XpressBees,5535.0,False
SHP00674,2025-W08,SKU-008,Central,2025-02-21,2025-02-20,0,737,ON_TIME,XpressBees,1858.0,False
SHP00675,2025-W08,SKU-008,Central,2025-02-19,2025-02-19,0,593,LATE_MINOR,Delhivery,3461.0,False
SHP00676,2025-W08,SKU-009,North,2025-02-21,2025-02-20,0,959,ON_TIME,Ecom Express,2140.0,False
SHP00677,2025-W08,SKU-009,North,2025-02-22,2025-02-23,1,522,LATE_MINOR,Ecom Express,2383.0,False
SHP00678,2025-W08,SKU-009,North,2025-02-19,2025-02-18,0,720,ON_TIME,BlueDart,2460.0,False
SHP00679,2025-W08,SKU-009,South,2025-02-20,2025-02-20,0,432,LATE_MINOR,BlueDart,3259.0,False
SHP00680,2025-W08,SKU-009,South,2025-02-19,2025-02-18,0,425,ON_TIME,Ecom Express,6546.0,False
SHP00681,2025-W08,SKU-009,East,2025-02-21,2025-02-21,0,744,LATE_MINOR,Delhivery,3683.0,False
SHP00682,2025-W08,SKU-009,East,2025-02-20,2025-02-21,1,329,LATE_MINOR,BlueDart,3327.0,False
SHP00683,2025-W08,SKU-009,East,2025-02-18,2025-02-18,0,530,LATE_MINOR,XpressBees,2964.0,False
SHP00684,2025-W08,SKU-009,West,2025-02-19,2025-02-19,0,463,LATE_MINOR,BlueDart,4565.0,False
SHP00685,2025-W08,SKU-009,Central,2025-02-19,2025-02-20,1,679,LATE_MINOR,BlueDart,6863.0,False
SHP00686,2025-W08,SKU-010,North,2025-02-20,2025-02-19,0,537,ON_TIME,XpressBees,3160.0,False
SHP00687,2025-W08,SKU-010,North,2025-02-22,2025-02-22,0,1123,LATE_MINOR,Ecom Express,3693.0,False
SHP00688,2025-W08,SKU-010,North,2025-02-22,2025-02-23,1,868,LATE_MINOR,XpressBees,6905.0,False
SHP00689,2025-W08,SKU-010,South,2025-02-21,2025-02-22,1,1005,LATE_MINOR,XpressBees,7538.0,False
SHP00690,2025-W08,SKU-010,East,2025-02-18,2025-02-17,0,782,ON_TIME,Ecom Express,6119.0,False
